id,score,scLivingspaceSqmPrice,scLotareaSqmPrice,scPurchasePrice,scPricetrend,scCondition,scFiring_type,yearConstructed,lotArea,livingSpace,condition,noRooms,purchasePrice,pricepersqmlivingspace,pricepersqmlotarea
1944,0.68,1,1,0.94,0.54,0.6,0,1982,1007,236,well_kept,5,748000,3169.491525423729,742.8003972194638
1945,0.63,1,1,0.89,0.27,0.6,0,1963,1377,407,well_kept,10,1300000,3194.1031941031943,944.081336238199
1948,0.71,1,1,0.92,0.43,0.9,0,1995,580,206,mint_condition,7,959000,4655.339805825242,1653.448275862069
1949,0.57,1,1,0.96,0.46,0,0,1988,451,135,no_information,3,450000,3332.0992225101813,997.7827050997782
1950,0.73,1,1,0.97,0.4,1,0,2019,245,96,first_time_use,3,310000,3229.1666666666665,1265.3061224489795
1952,0.73,1,1,0.97,0.4,1,0,2019,604,96,first_time_use,3,375000,3906.25,620.8609271523179
1953,0.7,1,1,0.97,0.31,0.9,0,2002,450,140,mint_condition,6,330000,2357.1428571428573,733.3333333333334
1954,0.73,1,1,0.97,0.4,1,0,2020,329,120,first_time_use,5,369000,3075,1121.580547112462
1955,0.73,1,1,0.97,0.4,1,0,2019,430,117,first_time_use,3,375000,3205.128205128205,872.0930232558139
1956,0.73,1,1,0.97,0.4,1,0,2019,280,117,first_time_use,3,345000,2948.7179487179487,1232.142857142857
1958,0.69,1,0.99,0.97,0.48,0.7,0,1930,84,100,modernized,4,415000,4150,4940.476190476191
1960,0.66,1,1,0.78,0.29,0.9,0,1924,7510,805,mint_condition,15,2700000,3354.0372670807456,359.5206391478029
1961,0.51,1,0.99,0.79,0.27,0,0,1990,596,451,no_information,10,2500000,5543.2372505543235,4194.6308724832215
1962,0.68,1,1,0.99,0.51,0.6,0,1968,532,103,well_kept,4,172000,1669.9029126213593,323.30827067669173
1963,0.71,1,1,0.96,0.41,0.9,0,2014,618,150,mint_condition,4,437000,2913.3333333333335,707.1197411003236
1964,0.68,1,1,0.97,0.21,0.9,0,1962,890,270,mint_condition,10,359000,1329.6296296296296,403.3707865168539
1966,0.66,1,1,0.96,0.37,0.6,0,1991,388,112,well_kept,4,519000,4633.928571428572,1337.6288659793815
1967,0.57,1,1,0.94,0.47,0,0,2010,517,160,no_information,6,730000,4562.5,1411.992263056093
1968,0.6,1,1,0.97,0.06,0.6,0,1980,1351,280,well_kept,5,390000,1392.857142857143,288.6750555144338
1969,0.7,1,1,0.97,0.31,0.9,0,2002,574,141,mint_condition,5,369000,2617.021276595745,642.8571428571429
1970,0.66,1,1,0.98,0.35,0.6,0,1974,700,145,well_kept,7,276000,1903.448275862069,394.2857142857143
1971,0.71,1,1,0.89,0.49,0.9,0,2015,879,300,mint_condition,8,1380000,4600,1569.9658703071673
1972,0.67,1,1,0.97,0.47,0.6,0,1938,293,125,well_kept,5.5,395000,3143.402833041541,1348.1228668941978
1975,0.69,1,1,0.98,0.45,0.7,0,1924,103,165,refurbished,5,230000,1393.939393939394,2233.009708737864
1978,0.75,1,1,0.95,0.54,1,0,2020,306,136,first_time_use,5.5,589900,4337.5,1927.7777777777778
1980,0.72,1,1,0.96,0.38,1,0,2021,192,136,first_time_use,5.5,499900,3675.735294117647,2603.6458333333335
1981,0.75,1,1,0.95,0.54,1,0,2020,238,136,first_time_use,5.5,564900,4153.676470588235,2373.529411764706
1982,0.72,1,1,0.96,0.38,1,0,2021,248,136,first_time_use,5.5,538900,3962.5,2172.983870967742
1983,0.58,1,1,0.99,0.48,0,0,1965,332,48,need_of_renovation,2,159000,3312.5,478.9156626506024
1984,0.71,1,1,0.95,0.39,0.9,0,2004,1433,320,mint_condition,10,599000,1871.875,418.0041870202373
1985,0.6,1,1,0.98,-0.01,0.6,0,1995,2168,65,well_kept,1.5,275000,4230.7692307692305,126.8450184501845
1986,0.64,1,1,0.99,0.12,0.7,0,1900,350,160,modernized,5,149999,937.49375,428.56857142857143
1987,0.56,1,1,0.94,0.43,0,0,1958,1063,175,need_of_renovation,6,750000,4285.714285714285,705.5503292568203
1988,0.54,1,0.99,0.92,0.34,0,0,2021,191,123,no_information,5,984000,8000,5151.832460732984
1989,0.53,1,1,0.9299999999999999,0.24,0,0,1970,997,200,no_information,5,798000,3990,800.4012036108325
1990,0.58,1,1,0.99,0.48,0,0,2009,108,105,need_of_renovation,7,156000,1473.0878186968837,1444.4444444444443
1991,0.78,1,0.99,0.95,0.77,1,0,2018,83,133,first_time_use,5,589000,4411.985018726592,7096.385542168675
1992,0.7,1,1,0.95,0.38,0.9,0,2006,534,208,mint_condition,8,598000,2875,1119.8501872659176
1993,0.67,1,1,0.97,0.46,0.6,0,1976,739,170,well_kept,5,420000,2470.5882352941176,568.3355886332882
1996,0.66,1,1,0.98,0.36,0.6,0,1901,481,150,well_kept,4.5,249400,1662.6666666666667,518.5031185031185
1997,0.64,1,1,0.97,0.28,0.6,0,1995,850,236,well_kept,8,399000,1690.677966101695,469.4117647058824
1999,0.6,1,1,0.97,0.66,0,0,1911,208,95,need_of_renovation,5,350000,3673.3837111670864,1682.6923076923076
2000,0.69,1,1,0.98,0.38,0.8,0,1993,250,240,fully_renovated,9,300000,1250,1200
2003,0.56,1,1,0.9299999999999999,0.41,0,0,1920,396,540,no_information,15,800000,1481.4814814814815,2020.20202020202
2004,0.56,1,1,0.97,0.37,0,0,1950,274,135,need_of_renovation,6,385000,2851.8518518518517,1405.109489051095
2005,0.66,1,1,0.98,0.36,0.6,0,1901,481,150,well_kept,4.5,249400,1662.6666666666667,518.5031185031185
2006,0.55,1,1,0.94,0.35,0,0,1973,2144,147,need_of_renovation,5,685000,4657.646018902564,319.49626865671644
2007,0.73,1,1,0.9299999999999999,0.55,0.9,0,2005,440,272,mint_condition,10,829000,3047.794117647059,1884.090909090909
2008,0.71,1,1,0.98,0.7,0.6,0,1910,553,220,well_kept,9,200000,909.0909090909091,361.6636528028933
2009,0.53,1,1,0.99,0.19,0,0,1880,315,120,need_of_renovation,6,68000,566.6666666666666,215.87301587301587
2010,0.72,1,1,0.96,0.38,1,0,2019,429,111,first_time_use,4,484000,4360.360360360361,1128.2051282051282
2012,0.66,1,1,0.99,0.3,0.7,0,1900,69,59,refurbished,3,85000,1440.677966101695,1231.8840579710145
2013,0.74,1,1,0.97,0.5,1,0,2019,601,135,first_time_use,5,389000,2862.8201354136004,647.2545757071547
2014,0.65,1,1,0.97,0.36,0.6,0,1965,878,237,well_kept,8,369000,1556.9620253164558,420.2733485193622
2015,0.68,1,1,0.98,0.37,0.7,0,1900,188,105,refurbished,5,279000,2657.1428571428573,1484.0425531914893
2018,0.64,1,1,0.98,0.17,0.7,0,1950,662,220,modernized,12,285000,1295.4545454545455,430.51359516616316
2019,0.64,1,1,0.98,0.16,0.7,0,1995,400,240,modernized,12,220000,916.6666666666666,550
2020,0.75,1,1,0.94,0.57,1,0,2020,272,146,first_time_use,4,690000,4726.027397260274,2527.935519325884
2021,0.67,1,0.99,0.89,0.52,0.6,0,2009,320,196,well_kept,6,1299000,6606.652425999389,4059.375
2022,0.72,1,1,0.97,0.55,0.8,0,1926,381,134,fully_renovated,7,324000,2417.910447761194,850.3937007874016
2023,0.55,1,1,0.95,0.36,0,0,1876,572,186,no_information,5,598000,3198.3740707065303,1045.3997167980701
2027,0.66,1,1,0.97,0.37,0.6,0,1968,315,165,well_kept,4,349000,2115.151515151515,1107.936507936508
2028,0.59,1,1,1,-0.08,0.6,0,1978,395,30,well_kept,2,39000,1300,98.73417721518987
2030,0.7,1,1,0.95,0.55,0.7,0,1997,913,151,refurbished,6,559000,3701.9867549668875,612.2672508214677
2031,0.64,1,1,0.97,0.3,0.6,0,2003,786,225,well_kept,9,379000,1684.4444444444443,482.1882951653944
2034,0.56,1,1,0.98,0.38,0,0,1988,193,97,need_of_renovation,4.5,230000,2355.591970503892,1191.7098445595855
2035,0.77,1,1,0.99,0.75,0.9,0,1970,237,127,first_time_use_after_refurbishment,4,149000,1173.2283464566929,628.6919831223629
2036,0.55,1,1,0.99,0.31,0,0,1953,472,44,need_of_renovation,3.5,97400,2190.733243364822,206.35593220338984
2037,0.54,1,1,1,0.25,0,0,1937,75,68,no_information,2,48000,705.8823529411765,640
2038,0.54,1,1,0.97,0.27,0,0,1756,601,350,no_information,10,326000,931.4285714285714,542.4292845257903
2039,0.68,1,1,0.98,0.48,0.6,0,1904,221,270,well_kept,10,240000,888.8888888888889,1085.972850678733
2040,0.75,1,1,0.95,0.64,0.9,0,1995,403,190,mint_condition,8,629000,3310.5263157894738,1560.7940446650125
2042,0.68,1,1,0.98,0.49,0.6,0,1943,752,196,well_kept,8,269000,1372.4489795918366,357.71276595744683
2043,0.69,1,1,0.95,0.4,0.8,0,1930,349,244,fully_renovated,10,595000,2438.5245901639346,1704.8710601719197
2044,0.74,1,1,0.97,0.47,1,0,2020,582,123,first_time_use,5,303323,2466.040650406504,521.1735395189004
2045,0.72,1,1,0.97,0.36,1,0,2019,373,120,first_time_use,4,380000,3166.6666666666665,1018.7667560321715
2046,0.74,1,1,0.97,0.46,1,0,2020,623,130,first_time_use,5,316900,2437.6923076923076,508.6677367576244
2047,0.54,1,1,0.98,0.25,0,0,1937,1086,85,need_of_renovation,3,269000,3151.728178090217,247.69797421731124
2048,0.71,1,1,0.96,0.61,0.7,0,1969,307,145,modernized,6,494000,3406.896551724138,1609.1205211726385
2049,0.6,1,1,0.96,0.65,0,0,1975,426,134,no_information,7,434000,3238.805970149254,1018.7793427230047
2050,0.77,1,1,0.96,0.66,1,0,2018,159,134,first_time_use,4,499000,3707.5562820417563,3120.895615735819
2052,0.77,1,1,0.95,0.66,1,0,2018,256,138,first_time_use,5,549000,3962.4684229520026,2141.018641291631
2053,0.55,1,1,0.98,0.32,0,0,1900,834,335,no_information,9,285000,849.7316636851522,341.72661870503595
2056,0.55,1,1,0.97,0.35,0,0,2021,225,176,no_information,5,399500,2269.8863636363635,1775.5555555555557
2057,0.55,1,1,0.97,0.35,0,0,2021,225,175,no_information,5,413500,2362.8571428571427,1837.7777777777778
2058,0.7,1,1,0.98,0.5,0.7,0,1974,321,160,modernized,7,280000,1750,872.2741433021807
2059,0.68,1,1,0.97,0.33,0.8,0,1988,517,123,fully_renovated,5,414000,3340.0564743848327,800.7736943907157
2060,0.54,1,1,0.97,0.27,0,0,1960,211,134,need_of_renovation,5,344000,2567.1641791044776,1630.3317535545023
2061,0.67,1,1,0.97,0.47,0.6,0,1911,350,255,well_kept,8,335000,1313.7254901960785,957.1428571428571
2063,0.64,1,1,0.99,0.24,0.6,0,1982,2502,80,well_kept,4,160000,2000,63.948840927258196
2064,0.58,1,1,1,0.51,0,0,1900,367,100,no_information,4,27000,270,73.56948228882834
2065,0.54,1,1,0.95,0.26,0,0,1900,7000,200,no_information,6,580000,2900,82.85714285714286
2067,0.74,1,1,0.96,0.45,1,0,2020,450,141,first_time_use,5,539000,3819.173811379579,1197.7777777777778
2068,0.65,1,1,0.94,0.37,0.6,0,1966,1199,200,well_kept,6,749000,3745,624.6872393661384
2073,0.74,1,1,0.96,0.46,1,0,2020,200,118,first_time_use,4,503500,4249.303738712128,2517.5
2074,0.74,1,1,0.98,0.45,1,0,1982,278,118,first_time_use,4,298000,2525.423728813559,1071.9424460431655
2075,0.55,1,1,0.97,0.36,0,0,1968,207,98,need_of_renovation,4,370000,3746.8354430379745,1787.4396135265702
2076,0.65,1,1,0.97,0.33,0.6,0,1968,224,132,well_kept,6,335000,2537.878787878788,1495.5357142857142
2077,0.6,1,1,0.98,0.61,0,0,2020,335,124,no_information,4,272230,2195.4032258064517,812.6268656716418
2078,0.6,1,1,0.97,0.61,0,0,2020,335,155,no_information,5,352623,2274.9870967741936,1052.6059701492538
2079,0.53,1,1,0.98,0.2,0,0,2009,450,192,no_information,6,230000,1197.9166666666667,511.1111111111111
2080,0.6,1,1,0.96,0.61,0,0,2020,903,168,no_information,5,433962,2583.1071428571427,480.578073089701
2082,0.77,1,0.99,0.94,0.72,1,0,2020,206,148,first_time_use,6,730000,4932.4324324324325,3543.6893203883496
2083,0.66,1,1,0.97,0.38,0.6,0,2005,804,200,well_kept,7,389000,1945,483.83084577114425
2084,0.55,1,1,0.98,0.34,0,0,1935,720,85,need_of_renovation,4,199000,2341.176470588235,276.3888888888889
2086,0.64,1,1,0.98,0.26,0.6,0,1979,364,150,well_kept,5,213000,1415.0943396226414,585.1648351648352
2087,0.7,1,0.99,0.96,0.65,0.6,0,1990,50,126,well_kept,5,444000,3523.809523809524,8880
2088,0.65,1,1,0.98,0.32,0.6,0,1979,715,250,well_kept,10,255000,1020,356.64335664335664
2090,0.57,1,1,0.96,0.47,0,0,1986,450,200,no_information,7,470000,2350,1044.4444444444443
2091,0.7,1,1,0.92,0.59,0.7,0,1980,340,310,refurbished,10,959000,3093.548387096774,2820.5882352941176
2092,0.63,1,1,0.98,0.11,0.7,0,1992,350,140,modernized,12,265000,1892.857142857143,757.1428571428571
2094,0.57,1,1,0.87,0.57,0,0,1973,2077,493,need_of_renovation,10,1550000,3144.0162271805275,746.2686567164179
2095,0.72,1,1,0.98,0.37,1,0,2020,400,85,first_time_use,3,199000,2341.176470588235,497.5
2096,0.56,1,1,0.96,0.39,0,0,1973,608,140,no_information,5,444500,3175,731.0855263157895
2097,0.6,1,1,0.99,0.58,0,0,1893,756,176,need_of_renovation,7,175000,994.3181818181819,231.4814814814815
2098,0.56,1,1,0.97,0.39,0,0,1976,606,140,no_information,5,416000,2971.4285714285716,686.4686468646864
2099,0.56,1,1,0.97,0.39,0,0,1943,604,140,no_information,5,416000,2971.4285714285716,688.7417218543046
2100,0.68,1,1,0.95,0.42,0.7,0,1949,1473,671,modernized,24,649000,967.2131147540983,440.59742023082146
2102,0.56,1,1,0.98,0.08,0.3,0,2009,312,185,negotiable,4,215000,1162.162162162162,689.1025641025641
2103,0.65,1,1,0.94,0.37,0.6,0,1962,840,100,well_kept,5,680000,6800,809.5238095238095
2104,0.63,1,1,0.97,0.2,0.6,0,2005,380,150,well_kept,6,310000,2066.6666666666665,815.7894736842105
2106,0.75,1,1,0.96,0.55,1,0,1984,334,134,first_time_use,4,536100,3982.9123328380388,1605.0898203592815
2112,0.59,1,1,0.96,0.56,0,0,1750,219,300,need_of_renovation,8,477000,1590,2178.082191780822
2113,0.56,1,1,0.96,-0.2,0.6,0,2011,405,220,well_kept,4,450000,2045.4545454545455,1111.111111111111
2116,0.7,1,1,0.98,0.64,0.6,0,1930,1067,285,well_kept,7,289000,1011.2320235137688,270.85285848172447
2117,0.5,1,1,0.98,0.01,0,0,1900,2724,220,no_information,12,299000,1359.090909090909,109.76505139500735
2118,0.7,1,1,0.98,0.63,0.6,0,1930,1067,285,well_kept,7,289000,1011.2320235137688,270.85285848172447
2121,0.69,1,0.99,0.91,0.26,1,0,2020,177,124,first_time_use,4,1074500,8665.322580645161,6070.6214689265535
2122,0.69,1,0.99,0.89,0.26,1,0,2020,240,124,first_time_use,4,1295000,10443.548387096775,5395.833333333333
2123,0.72,1,1,0.91,0.39,1,0,2021,427,196,first_time_use,5,1030200,5256.122448979592,2412.6463700234194
2124,0.72,1,1,0.92,0.39,1,0,2021,333,196,first_time_use,5,970200,4950,2913.5135135135133
2125,0.69,1,0.99,0.9,0.26,1,0,2020,220,124,first_time_use,4,1225000,9879.032258064517,5568.181818181818
2126,0.62,1,1,0.95,0.16,0.6,0,1993,1549,180,well_kept,7,595000,3305.5555555555557,384.11878631375083
2127,0.69,1,0.99,0.9,0.26,1,0,2020,230,124,first_time_use,4,1260000,10161.290322580646,5478.260869565217
2129,0.57,1,1,0.98,0.46,0,0,1961,374,81,need_of_renovation,3.5,185000,2283.9506172839506,494.6524064171123
2130,0.74,1,1,0.9299999999999999,0.63,0.9,0,2007,330,275,mint_condition,7,895000,3254.5454545454545,2712.121212121212
2131,0.67,1,0.99,0.88,0.44,0.7,0,1914,175,220,refurbished,8,1390000,6318.181818181818,7942.857142857143
2133,0.71,1,0.99,0.9299999999999999,0.36,1,0,2019,227,187,first_time_use,6.5,855000,4552.230859333405,3766.519823788546
2135,0.53,1,1,0.98,0.21,0,0,1970,314,165,no_information,7,239000,1448.4848484848485,761.1464968152866
2136,0.72,1,0.99,0.6799999999999999,0.67,1,0,2014,884,407,first_time_use,11,3890000,9536.651139985292,4400.4524886877825
2138,0.75,1,1,0.99,0.68,0.8,0,1986,400,98,fully_renovated,4,87000,887.7551020408164,217.5
2139,0.7,1,1,0.98,0.6,0.6,0,1920,965,200,well_kept,6,220000,1100,227.97927461139898
2140,0.58,1,1,0.99,0.49,0,0,1960,831,240,need_of_renovation,6,160000,666.6666666666666,192.53910950661853
2141,0.64,1,1,0.98,0.24,0.6,0,1975,900,265,well_kept,9,239000,901.8867924528302,265.55555555555554
2142,0.72,1,1,0.97,0.33,1,0,2020,249,127,first_time_use,5,346000,2706.2964411419634,1389.558232931727
2143,0.57,1,1,0.98,0.42,0,0,1910,1566,517,no_information,15,259000,500.9671179883946,165.38952745849298
2144,0.68,1,1,0.97,0.53,0.6,0,1972,468,120,well_kept,4,357000,2975,762.8205128205128
2146,0.7,1,1,0.91,0.27,1,0,2020,591,366,first_time_use,12,1035760,2823.773173391494,1752.554991539763
2149,0.67,1,1,0.96,0.46,0.6,0,1984,3584,300,well_kept,14,499000,1663.3333333333333,139.22991071428572
2152,0.66,1,1,0.99,0.25,0.7,0,1953,2394,110,modernized,4,150000,1363.6363636363637,62.65664160401003
2153,0.74,1,1,0.96,0.59,0.9,0,1995,582,76,mint_condition,2,529000,6960.526315789473,908.9347079037801
2154,0.62,1,1,0.96,0.06,0.7,0,1910,860,696,modernized,24,440000,631.8570854155896,511.6279069767442
2161,0.57,1,1,0.98,0.45,0,0,1935,412,174,no_information,6,275000,1580.4597701149426,667.4757281553398
2162,0.56,1,1,0.99,0.38,0,0,1955,819,130,no_information,7,165000,1269.2307692307693,201.46520146520146
2163,0.69,1,0.99,0.89,0.26,1,0,2020,279,181,first_time_use,6,1365000,7533.944143945248,4883.022107748444
2164,0.69,1,0.99,0.89,0.26,1,0,2020,307,175,first_time_use,6,1370000,7815.619829996007,4451.8099694547345
2165,0.66,1,1,0.98,0.41,0.6,0,1995,150,99,well_kept,4,192900,1938.6934673366834,1286
2166,0.77,1,1,0.96,0.74,0.9,0,2017,630,147,mint_condition,5,539000,3666.6666666666665,855.5555555555555
2167,0.53,1,1,0.98,0.22,0,0,1907,3300,1099,no_information,7,220000,200.18198362147407,66.66666666666667
2169,0.65,1,1,0.98,0.3,0.6,0,2000,587,188,well_kept,8,220000,1170.212765957447,374.7870528109029
2172,0.7,1,1,0.97,0.23,1,0,2021,210,126,first_time_use,6,409468,3249.746031746032,1949.847619047619
2173,0.64,1,1,0.96,0.31,0.6,0,1993,520,177,well_kept,4,495000,2796.6101694915255,951.9230769230769
2174,0.7,1,1,0.96,0.23,1,0,2019,252,126,first_time_use,6,447073,3548.1984126984125,1774.0992063492063
2176,0.56,1,1,0.99,0.36,0,0,1914,188,59,no_information,3,131000,2220.3389830508477,696.8085106382979
2178,0.7,1,1,0.94,0.68,0.6,0,1937,525,235,well_kept,8,724950,3084.8936170212764,1380.857142857143
2179,0.75,1,1,0.95,0.54,1,0,2020,224,120,first_time_use,5,599000,4983.77568849322,2665.776591010236
2180,0.69,1,0.99,0.9,0.26,1,0,2020,230,124,first_time_use,4,1260000,10161.290322580646,5478.260869565217
2181,0.69,1,0.99,0.9,0.26,1,0,2020,220,124,first_time_use,4,1225000,9879.032258064517,5568.181818181818
2183,0.69,1,0.99,0.92,0.23,1,0,2020,154,160,first_time_use,6,990000,6187.5,6428.571428571428
2184,0.58,1,1,0.98,0.47,0,0,1946,997,180,need_of_renovation,5,219500,1219.4444444444443,220.160481444333
2186,0.66,1,1,0.98,0.31,0.7,0,1920,290,255,modernized,6,285000,1117.6470588235295,982.7586206896551
2188,0.73,1,1,0.97,0.39,1,0,2020,247,135,first_time_use,6,395000,2906.548933038999,1599.1902834008097
2189,0.65,1,1,0.98,0.33,0.6,0,1976,762,187,well_kept,7,195000,1042.7807486631016,255.90551181102362
2191,0.56,1,1,0.99,0.35,0,0,2015,350,350,need_of_renovation,15,65000,185.71428571428572,185.71428571428572
2193,0.57,1,1,0.97,0.43,0,0,1982,325,142,no_information,5,320000,2253.521126760563,984.6153846153846
2194,0.74,1,1,0.98,0.44,1,0,2020,800,168,first_time_use,7,299000,1779.7619047619048,373.75
2195,0.54,1,1,0.9,0.35,0,0,1977,578,265,need_of_renovation,10,1250000,4716.981132075472,2162.629757785467
2197,0.68,1,1,0.99,0.37,0.7,0,1938,810,135,modernized,5,169000,1251.851851851852,208.64197530864197
2198,0.7,1,1,0.97,0.6,0.6,0,1997,320,221,well_kept,8,385000,1742.0814479638009,1203.125
2199,0.59,1,1,0.99,-0.05,0.6,0,2013,180,100,well_kept,5,109000,1090,605.5555555555555
2200,0.52,1,1,0.99,0.1,0,0,1922,875,126,need_of_renovation,6,110000,873.015873015873,125.71428571428571
2202,0.72,1,1,0.94,0.39,1,0,2004,200,170,first_time_use,6,670000,3941.176470588235,3350
2203,0.53,1,1,0.99,0.2,0,0,1945,2334,283,no_information,12,149000,526.5017667844523,63.838903170522705
2204,0.72,1,1,0.94,0.39,1,0,1976,200,174,first_time_use,6,670000,3850.574712643678,3350
2205,0.59,1,1,0.97,0.57,0,0,1968,660,268,need_of_renovation,12,380000,1417.910447761194,575.7575757575758
2206,0.72,1,1,0.95,0.66,0.7,0,1836,476,200,refurbished,7,650000,3250,1365.546218487395
2207,0.7,1,1,0.95,0.64,0.6,0,1935,790,180,well_kept,6,649000,3605.5555555555557,821.5189873417721
2208,0.72,1,1,0.97,0.37,1,0,2019,247,103,first_time_use,4,374900,3639.8058252427186,1517.8137651821862
2209,0.72,1,1,0.97,0.37,1,0,2019,266,103,first_time_use,4,394900,3833.980582524272,1484.5864661654136
2210,0.7,1,1,0.95,0.52,0.7,0,1938,458,440,refurbished,20,585000,1329.5454545454545,1277.292576419214
2211,0.69,1,1,0.96,0.3,0.9,0,2016,715,165,mint_condition,6,429000,2585.271784982524,600
2212,0.58,1,1,0.96,0.52,0,0,2014,343,340,no_information,12,435000,1279.4117647058824,1268.2215743440233
2213,0.57,1,1,0.92,0.5,0,0,1960,505,166,need_of_renovation,6,985000,5933.734939759036,1950.4950495049504
2214,0.65,1,1,0.91,0.4,0.6,0,1939,470,273,well_kept,12,1080000,3956.043956043956,2297.872340425532
2218,0.54,1,1,0.95,0.31,0,0,1964,720,429,no_information,22,560000,1305.3613053613053,777.7777777777778
2219,0.7,1,1,0.95,0.43,0.8,0,1950,5000,140,fully_renovated,6,549000,3921.4285714285716,109.8
2220,0.53,1,1,1,0.18,0,0,1888,543,150,need_of_renovation,8,45000,300,82.87292817679558
2222,0.67,1,1,0.98,0.46,0.6,0,2015,700,180,well_kept,3,298000,1655.5555555555557,425.7142857142857
2225,0.69,1,0.98,0.94,0.51,0.7,0,1956,70,181,refurbished,7,750000,4143.646408839779,10714.285714285714
2226,0.55,1,1,0.97,0.33,0,0,1960,2487,293,need_of_renovation,11,365000,1245.7337883959044,146.7631684760756
2230,0.74,1,1,0.98,0.43,1,0,2020,265,103,first_time_use,3,239900,2312.7349850573605,905.2830188679245
2231,0.71,1,0.99,0.96,0.7,0.6,0,1996,103,119,well_kept,4.5,520000,4354.379500921119,5048.543689320389
2232,0.72,1,1,0.94,0.35,1,0,2021,673,178,first_time_use,5,703200,3950.561797752809,1044.8736998514116
2236,0.66,1,1,0.98,0.35,0.6,0,1922,462,130,well_kept,5,225000,1730.7692307692307,487.012987012987
2238,0.55,1,1,0.98,0.33,0,0,1976,670,129,no_information,5,225000,1731.968285736279,335.82089552238807
2240,0.55,1,1,0.9299999999999999,0.4,0,0,1942,976,215,no_information,9,899000,4181.395348837209,921.1065573770492
2241,0.68,1,1,0.96,0.52,0.6,0,1985,800,267,well_kept,13,438000,1640.4494382022472,547.5
2242,0.69,1,1,0.97,0.57,0.6,0,1848,270,153,well_kept,6,360000,2352.9411764705883,1333.3333333333333
2243,0.7,1,1,0.95,0.67,0.6,0,1988,545,132,well_kept,5,650000,4924.242424242424,1192.6605504587155
2244,0.56,1,1,0.98,0.4,0,0,1968,484,139,need_of_renovation,4,235000,1690.6474820143885,485.53719008264466
2249,0.7,1,1,0.96,0.24,1,0,2020,294,168,first_time_use,4,425000,2529.7619047619046,1445.578231292517
2254,0.66,1,1,0.94,0.44,0.6,0,1998,527,406,well_kept,13,735000,1810.344827586207,1394.686907020873
2255,0.54,1,1,0.99,0.24,0,0,2010,1630,275,no_information,11,65000,236.36363636363637,39.877300613496935
